"id","relid","year","type_of_violence","conflict_dset_id","conflict_new_id","conflict_name","dyad_dset_id","dyad_new_id","dyad_name","side_a_dset_id","side_a_new_id","side_a","side_b_dset_id","side_b_new_id","side_b","where_prec","where_coordinates","where_description","latitude","longitude","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","high","low","geometry","event_length"
451008,"BOS-1995-1-835-322",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bosanska Krupa town","Cojluk area near Bosanska Krupa",44.8825,16.151389,1,1,1995-07-17,1995-07-17,1,1,1,0,3,3,3,c(16.151389, 44.8825),1
445782,"BOS-1995-1-835-149",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Cazin town","near the border town of
Izacic",44.966944,15.943056,1,1,1995-07-17,1995-07-17,0,0,1,0,1,1,1,c(15.943056, 44.966944),1
200812,"BOS-1995-1-292-204",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tuzla town","Tuzla town",44.542778,18.669444,1,1,1995-07-18,1995-07-18,0,0,0,1,1,1,1,c(18.669444, 44.542778),1
200587,"BOS-1995-1-292-202",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-07-18,1995-07-18,0,0,6,0,6,6,6,c(18.383333, 43.85),1
199862,"BOS-1995-1-292-203",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-07-18,1995-07-18,0,0,0,0,0,3,0,c(18.383333, 43.85),1
451005,"BOS-1995-1-835-323",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bosanska Krupa town","Cojluk area near Bosanska Krupa",44.8825,16.151389,1,1,1995-07-18,1995-07-18,0,2,0,0,2,2,2,c(16.151389, 44.8825),1
200595,"BOS-1995-1-292-205",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-07-19,1995-07-19,0,0,1,0,1,1,1,c(18.383333, 43.85),1
200596,"BOS-1995-1-292-206",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-07-19,1995-07-19,0,0,1,2,3,3,3,c(18.383333, 43.85),1
200598,"BOS-1995-1-292-213",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,2,2,1995-07-21,1995-07-26,0,0,0,0,0,12,0,c(18.383333, 43.85),6
200599,"BOS-1995-1-292-217",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,2,4,1995-07-21,1995-07-28,0,0,24,0,24,24,24,c(18.383333, 43.85),8
200659,"BOS-1995-1-292-207",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Sarajevo city","Sarajevo (Kosevo Brdo)",43.85,18.383333,1,1,1995-07-21,1995-07-21,0,0,4,0,4,4,4,c(18.383333, 43.85),1
200831,"BOS-1995-1-292-208",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Doboj town","Doboj (villages south of)",44.734722,18.087778,1,1,1995-07-22,1995-07-22,0,0,2,0,2,2,2,c(18.087778, 44.734722),1
199853,"BOS-1995-1-292-209",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Ilidza suburb","Ilidza (Sarajevo)",43.833056,18.303889,1,1,1995-07-22,1995-07-22,0,0,1,0,1,1,1,c(18.303889, 43.833056),1
451007,"BOS-1995-1-835-324",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bosanska Krupa town","Cojluk area near Bosanska Krupa",44.8825,16.151389,1,1,1995-07-22,1995-07-22,1,0,0,0,1,1,1,c(16.151389, 44.8825),1
451012,"BOS-1995-1-835-325",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bosanska Krupa town","Cojluk area near Bosanska Krupa",44.8825,16.151389,1,1,1995-07-23,1995-07-23,0,0,1,0,1,1,1,c(16.151389, 44.8825),1
199966,"BOS-1995-1-292-232",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Donji Vakuf town","Donji Vakuf town",44.143611,17.4,2,4,1995-07-23,1995-08-14,0,0,0,0,0,300,0,c(17.4, 44.143611),23
200683,"BOS-1995-1-292-211",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo (Vratnik district)",43.85,18.383333,1,1,1995-07-23,1995-07-23,0,0,3,3,6,6,6,c(18.383333, 43.85),1
200597,"BOS-1995-1-292-210",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-07-23,1995-07-23,0,0,0,1,1,1,1,c(18.383333, 43.85),1
446361,"BOS-1995-1-835-233",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Donji Vakuf town","Donji Vakuf",44.143611,17.4,1,1,1995-07-24,1995-07-24,3,2,0,0,5,5,5,c(17.4, 44.143611),1
450998,"BOS-1995-1-835-326",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bosanska Krupa town","Cojluk area near Bosanska Krupa",44.8825,16.151389,1,1,1995-07-25,1995-07-25,1,0,0,0,1,1,1,c(16.151389, 44.8825),1
199936,"BOS-1995-1-292-215",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Doboj town","Doboj town",44.734722,18.087778,1,1,1995-07-26,1995-07-26,0,0,1,0,1,1,1,c(18.087778, 44.734722),1
199926,"BOS-1995-1-292-212",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-07-26,1995-07-26,0,0,1,1,2,2,2,c(18.383333, 43.85),1
200072,"BOS-1995-1-292-216",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde town",43.666944,18.976389,1,1,1995-07-27,1995-07-27,0,0,1,0,1,1,1,c(18.976389, 43.666944),1
199979,"BOS-1995-1-292-218",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-07-29,1995-07-29,0,0,0,2,2,2,2,c(18.383333, 43.85),1
200073,"BOS-1995-1-292-219",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde town",43.666944,18.976389,1,1,1995-07-30,1995-07-30,0,0,1,0,1,1,1,c(18.976389, 43.666944),1
200042,"BOS-1995-1-292-220",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-03,1995-08-03,0,0,0,2,2,2,2,c(18.383333, 43.85),1
200325,"BOS-1995-1-292-222",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Orasje town","Orasje area",45.035556,18.693333,1,1,1995-08-04,1995-08-04,0,0,0,1,1,1,1,c(18.693333, 45.035556),1
200232,"BOS-1995-1-292-221",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Mostar town","Mostar town",43.343333,17.808056,1,1,1995-08-04,1995-08-04,0,0,0,2,2,2,2,c(17.808056, 43.343333),1
200179,"BOS-1995-1-292-224",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Mackovac village","Mackovac (on the River Sava in western Slavonia)",45.166389,17.301667,1,1,1995-08-07,1995-08-07,0,0,0,2,2,2,2,c(17.301667, 45.166389),1
200601,"BOS-1995-1-292-226",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-10,1995-08-10,0,0,1,3,4,4,4,c(18.383333, 43.85),1
446362,"BOS-1995-1-835-234",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Donji Vakuf town","Donji Vakuf",44.143611,17.4,1,1,1995-08-12,1995-08-12,3,12,0,0,15,15,15,c(17.4, 44.143611),1
200602,"BOS-1995-1-292-228",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-13,1995-08-13,0,0,2,0,2,2,2,c(18.383333, 43.85),1
200815,"BOS-1995-1-292-227",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tuzla town","Tuzla town",44.542778,18.669444,1,1,1995-08-13,1995-08-13,0,0,0,1,1,1,1,c(18.669444, 44.542778),1
200603,"BOS-1995-1-292-230",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-14,1995-08-14,0,0,1,0,1,3,1,c(18.383333, 43.85),1
200605,"BOS-1995-1-292-231",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-15,1995-08-15,0,0,0,1,1,1,1,c(18.383333, 43.85),1
199969,"BOS-1995-1-292-234",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Donji Vakuf town","Donji Vakuf town",44.143611,17.4,1,1,1995-08-17,1995-08-17,0,0,2,0,2,2,2,c(17.4, 44.143611),1
199958,"BOS-1995-1-292-233",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Dobrinja suburb","Dobrinja (Sarajevo)",43.83,18.358611,1,1,1995-08-18,1995-08-18,0,0,2,0,2,2,2,c(18.358611, 43.83),1
200606,"BOS-1995-1-292-235",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-22,1995-08-22,0,0,1,0,1,1,1,c(18.383333, 43.85),1
200843,"BOS-1995-1-292-236",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Vogosca town","Vogosca (Sarajevo)",43.901944,18.348056,1,1,1995-08-22,1995-08-22,0,0,0,5,5,8,5,c(18.348056, 43.901944),1
200607,"BOS-1995-1-292-238",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-24,1995-08-24,0,0,0,1,1,1,1,c(18.383333, 43.85),1
200609,"BOS-1995-1-292-239",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-28,1995-08-28,0,0,0,37,37,37,33,c(18.383333, 43.85),1
445822,"BOS-1995-1-835-358",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Sarajevo city","Sarajevo, Stari Grad",43.85,18.383333,1,1,1995-08-28,1995-08-28,11,0,33,0,44,44,44,c(18.383333, 43.85),1
445827,"BOS-1995-1-835-150",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Sarajevo city","Sarajevo",43.85,18.383333,1,1,1995-08-30,1995-08-30,0,0,5,0,5,5,5,c(18.383333, 43.85),1
200610,"BOS-1995-1-292-241",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-30,1995-08-30,0,0,0,2,2,2,2,c(18.383333, 43.85),1
200608,"BOS-1995-1-292-240",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-30,1995-08-30,1,0,0,0,1,1,1,c(18.383333, 43.85),1
200611,"BOS-1995-1-292-242",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-08-31,1995-08-31,0,0,0,4,4,4,4,c(18.383333, 43.85),1
199789,"BOS-1995-1-292-243",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bihac town","Bihac enclave",44.816944,15.870833,1,1,1995-09-01,1995-09-01,0,0,0,3,3,3,3,c(15.870833, 44.816944),1
200612,"BOS-1995-1-292-244",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1995-09-05,1995-09-05,0,0,1,0,1,1,1,c(18.383333, 43.85),1
445832,"BOS-1995-1-835-151",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Sarajevo city","Sarajevo",43.85,18.383333,1,1,1995-09-05,1995-09-05,0,0,1,0,1,1,1,c(18.383333, 43.85),1
446355,"BOS-1995-1-835-227",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Drvar town","Drvar",44.373889,16.380833,1,1,1995-09-08,1995-09-08,0,9,4,0,13,13,13,c(16.380833, 44.373889),1
446356,"BOS-1995-1-835-228",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Jajce town","Šipovo",44.342222,17.265556,1,1,1995-09-10,1995-09-10,0,4,2,0,6,6,6,c(17.265556, 44.342222),1
446357,"BOS-1995-1-835-229",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Jajce town","Jajce
Kupres",44.342222,17.265556,1,1,1995-09-11,1995-09-11,0,2,0,0,2,2,2,c(17.265556, 44.342222),1
446358,"BOS-1995-1-835-230",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Jajce town","Šipovo
Jajce",44.342222,17.265556,1,1,1995-09-12,1995-09-12,4,19,8,0,31,31,31,c(17.265556, 44.342222),1
446359,"BOS-1995-1-835-231",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Jajce town","Jajce",44.342222,17.265556,1,1,1995-09-13,1995-09-13,0,47,29,0,76,76,76,c(17.265556, 44.342222),1
446360,"BOS-1995-1-835-232",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bosanski Petrovac town","Bosanski Petrovac",44.555,16.368611,1,1,1995-09-14,1995-09-14,0,44,70,0,114,114,114,c(16.368611, 44.555),1
446366,"BOS-1995-1-835-236",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Bosanski Petrovac town","Ključ
Bosanski Petrovac
Bosanska Krupa",44.555,16.368611,1,1,1995-09-15,1995-09-15,16,15,12,0,43,43,43,c(16.368611, 44.555),1
445978,"BOS-1995-1-835-219",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Maglaj town","Maglaj",44.549167,18.096667,1,1,1995-09-16,1995-09-16,0,0,4,0,4,4,4,c(18.096667, 44.549167),1
446367,"BOS-1995-1-835-237",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Sanski Most town","Sanski Most
Prijedor
Ključ
Bosanski Novi
Bosanska Krupa
Mrkonjić Grad
Banja Luka",44.765278,16.665556,1,1,1995-09-17,1995-09-17,2,19,11,0,32,32,32,c(16.665556, 44.765278),1
446368,"BOS-1995-1-835-238",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Kozarska Dubica town","Bosanska Dubica",45.176667,16.809444,1,1,1995-09-18,1995-09-18,0,41,6,0,47,47,47,c(16.809444, 45.176667),1
445981,"BOS-1995-1-835-222",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Sanski Most town","Bosanski Novi
Sanski Most
Prijedor
Ključ",44.765278,16.665556,1,2,1995-09-18,1995-09-22,33,88,172,0,293,293,293,c(16.665556, 44.765278),5
200314,"BOS-1995-1-292-245",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Novi Grad town","Novi Grad (Bosanski Novi) town",45.09,18.317778,1,1,1995-09-18,1995-09-18,0,0,1,0,1,1,1,c(18.317778, 45.09),1
200754,"BOS-1995-1-292-248",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Svodna village","Svodna",45.037222,16.538333,1,1,1995-09-18,1995-09-18,0,0,2,0,2,2,0,c(16.538333, 45.037222),1
200166,"BOS-1995-1-292-246",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kozarska Dubica town","Kozarska Dubica (Bosanska Dubica)",45.176667,16.809444,1,1,1995-09-18,1995-09-18,0,0,2,0,2,2,2,c(16.809444, 45.176667),1
200160,"BOS-1995-1-292-247",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Knezica town","Knezica town",45.102778,16.6775,1,1,1995-09-18,1995-09-18,0,0,2,0,2,2,2,c(16.6775, 45.102778),1
445982,"BOS-1995-1-835-223",1995,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Mrkonjic Grad town","Mrkonjić Grad",44.415833,17.086111,1,1,1995-09-20,1995-09-20,0,3,3,0,6,6,6,c(17.086111, 44.415833),1
